user_id,anonymous_id,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,marketing_consent_email,marketing_consent_sms,marketing_consent_line_oa,marketing_consent_web_mobile_push,data_processing_consent,signup_source,customer_tier
CUST-A001746,755c4ca0-f8bf-423b-a040-d8edb7c6507c,Nutkrita,Norramon,2000-02-16T00:00:00+07:00,Female,nutkrita.norramon@gmailx.com,+6617115126,39 ถนนถมังรักษสัตว์ ต.สุขเดือนห้า อ.เวียงแก่น จ.พัทลุง,Thailand,2024-04-28T00:00:00+07:00,False,False,True,False,True,iOS,Bronze
CUST-A001747,93a858e5-2369-49fd-a708-4bce4f9eebf7,Apisara,Vethayasas,1951-05-29T00:00:00+07:00,Female,apisara.vethayasas@hotmailx.com,+6611553912,54/0 ถนนพีระเพ็ญกุล เทพศิรินทร์ใต้ นาหว้า ยโสธร 10020,Thailand,2024-02-14T00:00:00+07:00,False,True,True,True,False,Web,Bronze
CUST-A001748,60dd9449-af21-4e79-98d5-1676c62f93e3,Yada,Youprasert,2000-04-18T00:00:00+07:00,Female,yada.youprasert@gmailx.com,+6619496519,32/3 ถนนนามขำ วัดนาดี เทพสถิต พังงา 47100,Thailand,2023-11-27T00:00:00+07:00,True,False,False,False,False,Android,Bronze
CUST-A001749,40d2d478-3168-4174-8dbb-931cf728c232,Patchaploy,Bunlerngsri,1910-10-19T00:00:00+06:42,Other,patchaploy.bunlerngsri@hotmailx.com,+6616078396,7 ถ.ตันตราจิณ เกาะหวาย บ้านเขว้า นครพนม 87360,Thailand,2024-07-11T00:00:00+07:00,True,True,True,True,False,Android,Bronze
CUST-A001750,23abb9ef-cf5e-4500-90f0-a0485dabc960,Pattapon,Kittakun,1963-10-04T00:00:00+07:00,Male,pattapon.kittakun@gmailx.com,+6619291104,652/3 ถนนทัศนสุทธิ ต.กะบกเตี้ย จ.พิษณุโลก 46140,Thailand,2023-09-08T00:00:00+07:00,False,True,True,False,False,iOS,Bronze
CUST-A001751,ab8214b2-6be1-40fa-bafc-01f8ad097869,Prames,Matinawin,1971-09-28T00:00:00+07:00,Male,prames.matinawin@gmailx.com,+6614064433,134/0 ถ.ถาวระวรณ์ ตำบลหนองอิเฒ่า อำเภอเวียงแก่น จังหวัดนครสวรรค์ 23240,Thailand,2023-12-20T00:00:00+07:00,False,True,False,False,False,Web,Bronze
CUST-A001752,69866fe2-dc9d-4fff-a0d8-f928e0e35046,Niracha,Vethayasas,1910-05-16T00:00:00+06:42,Other,niracha.vethayasas@gmailx.com,+6611157161,762/02 ถนนพงศ์ฉบับนภา ต.หนองอิเฒ่าใต้ อ.วังยาง จ.นครสวรรค์,Thailand,2024-05-20T00:00:00+07:00,True,False,False,True,False,iOS,Bronze
CUST-A001753,2148db80-01cc-4348-9334-c74553db5be8,Pattapon,Intaum,1963-11-20T00:00:00+07:00,Other,pattapon.intaum@gmailx.com,+6616953524,11 หมู่ 04 ถนนศรีตะวัน กทม. 13260,Thailand,2024-02-27T00:00:00+07:00,False,True,False,False,False,Android,Bronze
CUST-A001754,09fc5826-83c1-4fa0-b91e-5aeaab0a817e,Prima,Pikatsingkorn,1925-09-22T00:00:00+07:00,Female,prima.pikatsingkorn@gmailx.com,+6619729967,46/27 ถนนทัศนสุทธิ เวียงแก่น ลำพูน 44140,Thailand,2024-05-12T00:00:00+07:00,False,True,False,True,True,iOS,Bronze
CUST-A001755,d9e5edbf-52d2-454c-986a-1d3afbf95f06,Apisara,Sooksawang,1910-02-02T00:00:00+06:42,Female,apisara.sooksawang@hotmailx.com,+6619533676,36/2 ถนนถนอมพลกรัง ต.เนินขาม อ.หนอกจอก เพชรบุรี 76630,Thailand,2023-09-23T00:00:00+07:00,True,False,False,True,False,Web,Bronze
CUST-A001756,b61287f2-b23a-47db-af85-ff7f84b0c0ee,Patchaploy,Pasuk,1943-09-09T00:00:00+07:00,Female,patchaploy.pasuk@gmailx.com,+6614868736,8/1 ถ.ฉิมพาลี ดอนสมบูรณ์ นครราชสีมา 17240,Thailand,2023-12-01T00:00:00+07:00,False,False,False,True,False,Android,Bronze
CUST-A001757,ab5dcc63-2eff-4176-8a9a-b66ff4849ff3,Chaifah,Chomsri,1971-12-09T00:00:00+07:00,Male,chaifah.chomsri@gmailx.com,+6619354055,633/5 ถ.บัวเผื่อน บึงปากคม หนองบัวโคก อุดรธานี 50500,Thailand,2023-08-25T00:00:00+07:00,False,False,True,True,True,Android,Bronze
CUST-A001758,2a5d8e66-a897-4a4a-8956-a1348a8d4019,Sorawut,Methavorakul,1916-01-12T00:00:00+06:42,Male,sorawut.methavorakul@gmailx.com,+6614601118,00 หมู่ 1 ถ.ธาราธร อ.เขาสมิง ปัตตานี 22940,Thailand,2023-10-28T00:00:00+07:00,False,True,False,False,False,iOS,Bronze
CUST-A001759,d3bdaa41-006c-4762-a5f3-b8ab0f332a7b,Noppakao,Benchapatranon,2022-08-18T00:00:00+07:00,Female,noppakao.benchapatranon@hotmailx.com,+6618769362,46/5 ถนนเธียรายัน ตำบลวัดหนองปลาหมอ จังหวัดลพบุรี 97210,Thailand,2023-11-13T00:00:00+07:00,True,False,True,True,False,iOS,Bronze
CUST-A001760,ce6da8dd-99f4-4f67-91e9-cf953bd9adab,Pattatomporn,Sujjaboriboon,1925-12-20T00:00:00+07:00,Male,pattatomporn.sujjaboriboon@hotmailx.com,+6613401061,49 หมู่ 5 ถนนถนอมพล ตำบลเทพศิรินทร์ อำเภอบ้านเขว้า ประจวบคีรีขันธ์ 66300,Thailand,2023-10-14T00:00:00+07:00,False,True,True,True,False,Web,Bronze
CUST-A001761,dda79f59-176b-4044-a5e1-6181d377c335,Pitipat,Methavorakul,1952-05-11T00:00:00+07:00,Other,pitipat.methavorakul@gmailx.com,+6618076721,3/9 ถ.เธียรายัน ตำบลบัวบานเล็ก จังหวัดสกลนคร 13970,Thailand,2024-04-29T00:00:00+07:00,True,True,True,True,False,Web,Bronze
CUST-A001762,a5e10e33-c108-4929-bddd-31bee34b3893,Pattamon,Suraprachit,1990-08-19T00:00:00+07:00,Male,pattamon.suraprachit@hotmailx.com,+6614729213,39/3 ซอยดุษฎีวนิช ตำบลปากทรงใต้ อำเภอนาหว้า ประจวบคีรีขันธ์ 85550,Thailand,2023-09-05T00:00:00+07:00,False,False,True,False,True,Android,Bronze
CUST-A001763,61f02467-b03e-4eda-b6d2-594f65377a84,Atit,Chaisatit,1989-04-11T00:00:00+07:00,Other,atit.chaisatit@hotmailx.com,+6611228989,433 ถ.ธูปะวิโรจน์ ตำบลสุขเดือนห้าเหนือ อำเภอวังทองหลาง จังหวัดนครศรีธรรมราช 63700,Thailand,2023-12-13T00:00:00+07:00,True,True,True,True,False,Web,Bronze
CUST-A001764,8b6ea747-db2e-4431-92f4-51be7c327484,Thanatcha,Intaum,1950-08-29T00:00:00+07:00,Female,thanatcha.intaum@gmailx.com,+6619690993,26/7 ถนนบุนยาภิสนท์ อำเภอบ้านแพง จังหวัดชัยนาท 92910,Thailand,2024-05-20T00:00:00+07:00,True,True,True,False,True,Android,Bronze
CUST-A001765,407f3153-2d08-4e50-8b4c-6eb53a09904a,Chanikan,Chowitunkit,1994-12-17T00:00:00+07:00,Other,chanikan.chowitunkit@gmailx.com,+6616748680,67 หมู่ 7 ถ.สงประเสริฐ ต.เปือยใหญ่ จ.ระยอง 71540,Thailand,2024-05-20T00:00:00+07:00,True,False,False,True,False,Web,Bronze
CUST-A001766,9ed33041-0869-4f2e-a25b-45a1ff68725d,Sarunporn,Choeychuen,1991-10-26T00:00:00+07:00,Male,sarunporn.choeychuen@gmailx.com,+6619674926,24 หมู่ 7 หมู่บ้านวรรณรัตน์ นาหว้า พัทลุง 49770,Thailand,2024-07-10T00:00:00+07:00,False,True,True,False,True,Web,Bronze
CUST-A001767,c46f202d-c434-4f9f-8bb7-d518e4cab82d,Kodchaporn,Suraprachit,1982-02-13T00:00:00+07:00,Female,kodchaporn.suraprachit@hotmailx.com,+6618582200,8/1 ถ.ศรีตะวัน ต.เว่อ อ.หนอกจอก ภูเก็ต 53660,Thailand,2024-05-12T00:00:00+07:00,True,False,False,True,True,Web,Bronze
CUST-A001768,1a953715-e1f4-4fa2-9ffe-cebdfc957765,Chaiwut,Losatapornpipit,1988-07-05T00:00:00+07:00,Female,chaiwut.losatapornpipit@hotmailx.com,+6611155912,33/17 ซอยพีระเพ็ญกุล ต.วัดปากแจ่ม อ.เนินสง่า มุกดาหาร,Thailand,2024-04-19T00:00:00+07:00,False,True,False,True,True,iOS,Bronze
CUST-A001769,eab7e4b7-a181-4c73-be5e-da1189f066a5,Wassaya,Kamalanon,1951-08-13T00:00:00+07:00,Male,wassaya.kamalanon@hotmailx.com,+6615170493,55 หมู่ 56 ซอยทวนทอง ต.บางปะกอกใหญ่ อ.คอนสวรรค์ พังงา 80490,Thailand,2024-04-21T00:00:00+07:00,True,False,True,True,False,Web,Bronze
CUST-A001770,29eae969-c505-4eda-9450-33f9fc7f3370,Pattamon,Kongchayasukawut,2006-07-02T00:00:00+07:00,Male,pattamon.kongchayasukawut@gmailx.com,+6611960717,78 หมู่ 87 ถนนไชยภา ตำบลหนองตอกแป้นใหม่ อำเภอนาทม กรุงเทพ 68290,Thailand,2023-11-24T00:00:00+07:00,True,True,True,False,True,iOS,Bronze
CUST-A001771,cc62b27b-0fe5-4a39-b579-cd0ebd91c8a0,Wassaya,Boonpungbaramee,1998-09-17T00:00:00+07:00,Male,wassaya.boonpungbaramee@gmailx.com,+6618165915,1 ถ.นวลฉวี ต.ท่างิ้วใต้ อ.คอนสาร จ.สกลนคร 90330,Thailand,2024-06-16T00:00:00+07:00,False,True,True,False,True,Android,Bronze
CUST-A001772,1ff4cdec-df65-4170-89f0-300843a4380b,Pattapon,Titipatrayunyong,1985-07-07T00:00:00+07:00,Other,pattapon.titipatrayunyong@gmailx.com,+6611663169,3 ถนนเนื่องนนท์ บ่อเขาพระนอน สามโคก อ่างทอง 50730,Thailand,2024-06-28T00:00:00+07:00,False,False,True,False,True,Web,Bronze
CUST-A001773,ed420a2b-b449-4fbe-9741-14b41ce8d41d,Wassaya,Prakalpawong,1959-02-13T00:00:00+07:00,Male,wassaya.prakalpawong@gmailx.com,+6611854377,40/32 ถ.ธนรักษ์ อ.บ้านแพง ภูเก็ต 18000,Thailand,2023-08-23T00:00:00+07:00,False,True,True,False,True,Web,Bronze
CUST-A001774,15893014-1f8e-4d60-8209-9afab5a8a767,Nattawun,Youprasert,1996-08-03T00:00:00+07:00,Male,nattawun.youprasert@gmailx.com,+6616337534,7/4 ถ.ศรีอุ่น ต.หนองตอกแป้นเล็ก อ.เวียงชัย จ.สมุทรปราการ 91150,Thailand,2023-10-07T00:00:00+07:00,True,False,False,True,False,Web,Bronze
CUST-A001775,ca591c07-d305-457d-a744-c938470eabbd,Atit,Prachayaroch,1970-10-18T00:00:00+07:00,Other,atit.prachayaroch@hotmailx.com,+6615826205,48/1 ถ.วาทา ต.บางดี อ.เขาสมิง จ.ประจวบคีรีขันธ์,Thailand,2024-07-01T00:00:00+07:00,False,False,True,True,True,Android,Bronze
CUST-A001776,26da513a-429b-4364-b0ab-dbb87d250b3a,Thanatcha,Pothanun,1955-03-14T00:00:00+07:00,Male,thanatcha.pothanun@gmailx.com,+6612009842,138/5 ถนนทศโยธิน ตำบลบึงหนองช้างแล่น อำเภอนาแก จังหวัดปราจีนบุรี 86990,Thailand,2023-12-02T00:00:00+07:00,True,True,False,True,True,iOS,Bronze
CUST-A001777,aca910c2-1754-4d6a-b3c7-6aac47c9d730,Kodchaporn,Losatapornpipit,2000-08-11T00:00:00+07:00,Other,kodchaporn.losatapornpipit@gmailx.com,+6615888282,57 หมู่ 32 ถ.ทองแท้ ต.เปือยใหญ่ อ.ป้อมปราบศัตรูพ่าย จ.กำแพงเพชร,Thailand,2023-08-25T00:00:00+07:00,True,True,True,False,True,iOS,Bronze
CUST-A001778,c90a197f-aeee-40e7-8e6d-eb89279247db,Jaruwan,Wimolnot,2001-10-29T00:00:00+07:00,Male,jaruwan.wimolnot@hotmailx.com,+6615320198,534/95 ถ.ธุวะนุติ์ อ.แม่ลาว พังงา 50920,Thailand,2024-05-15T00:00:00+07:00,True,True,False,True,True,iOS,Bronze
CUST-A001779,7a106f56-0276-44c6-aaa4-663723a29e84,Thanatcha,Srisoontorn,1970-09-09T00:00:00+07:00,Male,thanatcha.srisoontorn@hotmailx.com,+6612455708,822/73 ถนนถนอมมนุษย์ ปากคม เรณูนคร พระนครศรีอยุธยา 38980,Thailand,2023-09-25T00:00:00+07:00,False,True,False,False,True,Android,Bronze
CUST-A001780,a51561df-9cc3-456d-8b5c-69345aa4226f,Parin,Chomsri,1940-01-17T00:00:00+07:00,Male,parin.chomsri@gmailx.com,+6618894851,86/79 ถ.คณานุรักษ์ ต.หัวงัวใหม่ อ.แม่ลาว นครศรีธรรมราช 66020,Thailand,2024-04-05T00:00:00+07:00,False,False,False,True,False,Android,Bronze
CUST-A001781,33c9d619-db76-48ff-a600-2dd55adb4f60,Yada,Kongsri,1959-07-23T00:00:00+07:00,Other,yada.kongsri@hotmailx.com,+6619510182,0/2 ถนนหอมพิกุล อ.วังยาง ลพบุรี 50090,Thailand,2024-01-22T00:00:00+07:00,True,True,False,False,True,Android,Bronze
CUST-A001782,081ab6a6-3b48-45b5-84f8-9e9d6c6586f8,Phenphitcha,Vethayasas,1984-01-06T00:00:00+07:00,Female,phenphitcha.vethayasas@hotmailx.com,+6614328224,514/7 หมู่บ้านกุลภาวลัย ป้อมปราบศัตรูพ่าย พะเยา 54730,Thailand,2024-06-14T00:00:00+07:00,True,True,False,True,False,Web,Bronze
CUST-A001783,0766f32f-a2a7-46fa-a983-426262682fe2,Tunchanok,Polpo,1990-12-06T00:00:00+07:00,Male,tunchanok.polpo@gmailx.com,+6618052972,020/3 ถ.บุญส่ง ต.ท่าเรือ อ.ศรีวิไล กาฬสินธุ์,Thailand,2023-07-16T00:00:00+07:00,False,False,True,True,False,Web,Bronze
CUST-A001784,60a1f2a1-2b8b-443b-989e-b871a9437ab8,Tunchanok,Sireelert,1991-01-01T00:00:00+07:00,Other,tunchanok.sireelert@hotmailx.com,+6611342835,535 ถ.ธุวะนุติ์ อำเภอภูเขียว ตาก 11800,Thailand,2024-04-23T00:00:00+07:00,False,False,False,True,True,Android,Bronze
CUST-A001785,d2cb3de4-0fbb-49b9-b1ec-a8e9897deecc,Kulnun,Kamalanon,1914-02-16T00:00:00+06:42,Female,kulnun.kamalanon@hotmailx.com,+6617180382,68 ต.เกาะโพธิ์ อ.พรเจริญ อ่างทอง 56120,Thailand,2024-05-10T00:00:00+07:00,False,False,True,False,True,Web,Bronze
CUST-A001786,0686490b-2da9-48bc-aa36-981f1c97cb77,Suvakit,Intaum,1950-07-31T00:00:00+07:00,Other,suvakit.intaum@gmailx.com,+6619441124,060/5 ถ.เพียยา คอนสาร สุพรรณบุรี 42110,Thailand,2024-02-29T00:00:00+07:00,True,False,False,False,False,iOS,Bronze
CUST-A001787,752d9b7d-72eb-4642-bd2b-eb017df86bb1,Chayapat,Wasunun,1925-01-24T00:00:00+07:00,Female,chayapat.wasunun@gmailx.com,+6616169285,65 หมู่ 0 ถนนนิยมสำหรวจ ตำบลบ้านนาดีใต้ อำเภอพรเจริญ มหาสารคาม 35940,Thailand,2023-11-09T00:00:00+07:00,True,False,False,False,True,Web,Bronze
CUST-A001788,ec442544-cdb8-4a36-97c0-2aad0ca87a8b,Patcharaporn,Tungkasethakul,2021-01-24T00:00:00+07:00,Female,patcharaporn.tungkasethakul@gmailx.com,+6611716339,18 หมู่ 8 ถนนหนักแน่น ต.ดอนสมบูรณ์ อ.ซับใหญ่ จ.พะเยา 61760,Thailand,2024-03-16T00:00:00+07:00,True,True,False,False,False,Android,Bronze
CUST-A001789,628065a3-ca1b-4d1d-baf8-7c1400ca0752,Suwijuk,Prachayaroch,1926-05-08T00:00:00+07:00,Other,suwijuk.prachayaroch@hotmailx.com,+6611664938,63/7 ถ.เวียงจันทึก ต.บางกุ้ง อ.เกษตรสมบูรณ์ จ.ปราจีนบุรี,Thailand,2024-07-03T00:00:00+07:00,False,True,True,True,True,iOS,Bronze
CUST-A001790,07443797-7515-4249-aa69-7597d7a1ffdc,Nutwadee,Chaihirankarn,1916-07-02T00:00:00+06:42,Female,nutwadee.chaihirankarn@hotmailx.com,+6617045831,6 ถนนนพคเชนทร์ เรณูนคร ชุมพร 31870,Thailand,2024-04-22T00:00:00+07:00,True,True,True,True,True,Android,Bronze
CUST-A001791,d62bf804-f75a-4d2b-8d75-914cb919d8d7,Prima,Pongpanitch,1910-07-18T00:00:00+06:42,Other,prima.pongpanitch@hotmailx.com,+6613726169,87 หมู่ 5 ถนนจ้อยนุแสง ต.เขากอบ จ.เลย 54820,Thailand,2024-05-15T00:00:00+07:00,True,False,True,False,False,iOS,Bronze
CUST-A001792,10bf2c7f-6bbd-4542-b95d-1bf5c18e3bcb,Chayapat,Chaisatit,2001-10-10T00:00:00+07:00,Male,chayapat.chaisatit@gmailx.com,+6618709451,572 ถนนดิสกะประกาย ตำบลเทพศิรินทร์ อำเภอซับใหญ่ สุรินทร์ 39540,Thailand,2024-05-23T00:00:00+07:00,True,True,True,False,False,iOS,Bronze
CUST-A001793,1a2dae76-e1d0-4f35-84d3-b18057d46fef,Wasin,Matinawin,1923-05-09T00:00:00+07:00,Female,wasin.matinawin@gmailx.com,+6616474520,16 หมู่ 38 ถ.ทองสีไพล บำเหน็จณรงค์ ชัยภูมิ 95160,Thailand,2024-03-21T00:00:00+07:00,False,True,True,True,True,Web,Bronze
CUST-A001794,ca727bea-5d59-4d35-ae3c-c44fc407db29,Wassaya,Kitprapa,1969-02-05T00:00:00+07:00,Male,wassaya.kitprapa@hotmailx.com,+6613411040,0 ถนนดีตพันธุ์ ต.เกาะหวาย อ.หนองบัวระเหว หนองบัวลำภู 76050,Thailand,2023-08-17T00:00:00+07:00,False,True,True,True,False,iOS,Bronze
CUST-A001795,e5135481-5e0b-43b6-9de2-96f7f53d34d0,Thanatcha,Kamalanon,1998-12-14T00:00:00+07:00,Female,thanatcha.kamalanon@hotmailx.com,+6613405471,463 ถ.นวลเพ็ง ต.โนนสูง อ.ภาษีเจริญ พัทลุง 99780,Thailand,2023-11-05T00:00:00+07:00,True,True,True,False,False,iOS,Bronze
CUST-A001796,e2f28da9-53ad-4dda-a0e1-baabdf368077,Aunyaporn,Turongkinanon,2021-09-04T00:00:00+07:00,Female,aunyaporn.turongkinanon@gmailx.com,+6618201491,780/36 ถ.ธาราธร ในเตา ศรีวิไล สุราษฎร์ธานี 61070,Thailand,2023-10-01T00:00:00+07:00,True,False,False,False,True,Android,Bronze
CUST-A001797,9876a267-fa7b-4541-98e3-cbbcd0b57e06,Ratchanon,Posalee,1952-02-20T00:00:00+07:00,Male,ratchanon.posalee@hotmailx.com,+6611032463,203/2 ถนนพานเกล้า พะโต๊ะ จ.ฉะเชิงเทรา 38360,Thailand,2024-06-29T00:00:00+07:00,False,False,True,True,True,Web,Bronze
CUST-A001798,40efa8a8-d475-4b94-ba58-f4a582a24702,Kodchaporn,Kamalanon,1923-08-18T00:00:00+07:00,Female,kodchaporn.kamalanon@hotmailx.com,+6615717437,81/23 ถนนนฤภัย ต.เปือยใหญ่ อ.บึงกุ่ม จ.สตูล 12380,Thailand,2024-05-11T00:00:00+07:00,False,True,False,True,True,iOS,Bronze
CUST-A001799,e62e3c6c-1a7e-4484-b7f0-62d7620b00af,Chaiwut,Wannapaitoonsri,1954-01-17T00:00:00+07:00,Male,chaiwut.wannapaitoonsri@gmailx.com,+6616225347,50/76 ถ.นฤภัย ต.ปากทรง อ.พรเจริญ ปราจีนบุรี 15980,Thailand,2023-08-01T00:00:00+07:00,False,False,False,False,True,Android,Bronze
CUST-A001800,f304ad2b-84f9-4016-a91f-2b0d76829787,Atit,Wasunun,2002-07-11T00:00:00+07:00,Male,atit.wasunun@hotmailx.com,+6612366491,572/26 ซอยราชมณี นาแก พิจิตร 15510,Thailand,2023-11-05T00:00:00+07:00,True,True,False,False,True,Web,Bronze
