customer_id,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,employment_status,annual_income,credit_score,suitability_test_score,marital_status,marketing_consent_email,marketing_consent_sms,marketing_consent_line_oa,marketing_consent_web_mobile_push,data_processing_consent,signup_source,product_holding_flag_deposit,product_holding_flag_payment,product_holding_flag_investment,product_holding_flag_insurance,asset_under_management_deposit,asset_under_management_payment,asset_under_management_investment,asset_under_management_insurance,total_asset_under_management,customer_tier
CUST-A001685,Pintusorn,Losatapornpipit,1942-02-04T00:00:00+07:00,Other,pintusorn.losatapornpipit@example.com,+6611863895,0 ถ.หอมพิกุล ตำบลบ่อลำภูราใหญ่ อำเภอบ้านเขว้า นครพนม 63130,Thailand,2024-04-09T00:00:00+07:00,Unemployed,8470880,723,5,Widowed,True,True,True,True,False,Web,True,True,True,True,7491,25956,1172,210842,245461,Bronze
CUST-A001686,Prames,Kongchayasukawut,1920-11-02T00:00:00+07:00,Male,prames.kongchayasukawut@example.com,+6611851969,166/29 ซอยนิติสาขา อำเภอวังยาง ลพบุรี 13830,Thailand,2023-09-22T00:00:00+07:00,Unemployed,9204237,783,3,Married,False,False,False,True,False,Web,True,True,True,True,83,9144,55263,6811,71301,Bronze
CUST-A001687,Supasita,Permchart,1930-10-27T00:00:00+07:00,Female,supasita.permchart@example.com,+6612003318,30 หมู่ 36 ถนนติระคมน์ อำเภอคอนสาร นครราชสีมา 32140,Thailand,2024-02-28T00:00:00+07:00,Employed,513378,618,8,Divorced,False,True,True,False,False,Android,True,True,False,False,371349,17619,80633,25047,494648,Bronze
CUST-A001688,Jaruwan,Norramon,1938-09-17T00:00:00+07:00,Other,jaruwan.norramon@example.com,+6619232216,427 ถ.ธาราธร ต.หนองแสง อ.ศรีสงคราม มหาสารคาม,Thailand,2024-06-26T00:00:00+07:00,Student,5161841,769,1,Divorced,True,True,False,True,False,Android,True,True,True,True,636,5415,43466,5953,55470,Bronze
CUST-A001689,Pintusorn,Sukhenai,1928-11-10T00:00:00+07:00,Other,pintusorn.sukhenai@example.com,+6615851499,56/18 ถ.เนื่องนนท์ ต.หนองปลาหมอ อ.บ่อไร่ ชัยนาท 32860,Thailand,2024-07-03T00:00:00+07:00,Employed,3276037,318,1,Widowed,False,True,True,False,True,Android,True,True,False,True,35507,44851,28677,237652,346687,Bronze
CUST-A001690,Pada,Sittisaowapak,2014-06-24T00:00:00+07:00,Other,pada.sittisaowapak@example.com,+6619968928,09 หมู่ 76 ซอยชำนาญวาด ต.เกาะหวาย อ.คลองใหญ่ กรุงเทพ,Thailand,2023-09-27T00:00:00+07:00,Employed,1964042,333,8,Widowed,False,True,True,True,False,Android,True,True,True,True,13089,67425,9745,18370,108629,Bronze
CUST-A001691,Yada,Methavorakul,1919-11-26T00:00:00+06:42,Male,yada.methavorakul@example.com,+6611939044,98 หมู่ 11 ถ.เณรานุสนธิ์ อำเภอคอนสาร กทม. 53930,Thailand,2023-07-09T00:00:00+07:00,Retired,1950993,743,8,Widowed,False,False,True,False,False,Android,True,True,True,False,1534,2154,214119,3726,221533,Bronze
CUST-A001692,Wassaya,Suraprachit,1973-03-26T00:00:00+07:00,Male,wassaya.suraprachit@example.com,+6613355133,61/85 ถ.เวียงจันทึก อ.เนินสง่า พัทลุง 28350,Thailand,2024-05-21T00:00:00+07:00,Unemployed,610492,658,6,Single,False,False,True,False,True,Android,False,True,False,True,9048,18954,14549,4145,46696,Bronze
CUST-A001693,Yanisa,Vinyuvanichkul,2023-12-06T00:00:00+07:00,Other,yanisa.vinyuvanichkul@example.com,+6616501542,60/1 ถนนถนัดการยนต์ อ.บำเหน็จณรงค์ ปราจีนบุรี 35640,Thailand,2023-12-17T00:00:00+07:00,Employed,9991286,532,1,Married,False,True,False,False,True,Android,True,True,True,True,1694,16761,3650,17443,39548,Bronze
CUST-A001694,Suvakit,Matinawin,2021-12-11T00:00:00+07:00,Other,suvakit.matinawin@example.com,+6619132636,42 หมู่ 1 ถนนเตชะกำพุ ต.บึงหนองอิเฒ่า อ.คลองใหญ่ น่าน 46730,Thailand,2024-02-14T00:00:00+07:00,Employed,6866510,726,2,Widowed,True,False,True,False,True,iOS,True,True,True,True,69656,6917,6577,4039,87189,Bronze
CUST-A001695,Phubes,Youprasert,1920-01-04T00:00:00+06:42,Other,phubes.youprasert@example.com,+6619775521,49 หมู่ 1 ถนนถนัดรักษา บ้านเขว้า จ.พิจิตร 31570,Thailand,2024-01-30T00:00:00+07:00,Student,541749,544,7,Married,True,False,False,False,True,Android,True,False,True,True,570,30540,45461,19399,95970,Bronze
CUST-A001696,Phenphitcha,Turongkinanon,1943-09-16T00:00:00+07:00,Male,phenphitcha.turongkinanon@example.com,+6611166978,7/2 ถ.เนื่องนนท์ อำเภอสะพานสูง เพชรบุรี 34850,Thailand,2024-02-25T00:00:00+07:00,Employed,3421075,456,7,Single,True,False,True,True,False,iOS,True,True,True,False,37154,19729,346093,16166,419142,Bronze
CUST-A001697,Kulnun,Titipatrayunyong,2018-03-19T00:00:00+07:00,Female,kulnun.titipatrayunyong@example.com,+6615793040,838/76 ถ.หนุนสุข ต.ท่าเรือ อ.เกษตรสมบูรณ์ นครนายก 97630,Thailand,2023-10-29T00:00:00+07:00,Unemployed,1869011,755,3,Divorced,False,True,True,False,True,iOS,True,True,True,True,4112,23034,13132,9058,49336,Bronze
CUST-A001698,Prames,Pikatsingkorn,2024-06-07T00:00:00+07:00,Other,prames.pikatsingkorn@example.com,+6613953472,47 หมู่ 7 ถนนทวนไชย์ ต.บางแค อ.เรณูนคร จ.กระบี่ 76590,Thailand,2023-11-30T00:00:00+07:00,Unemployed,6496524,654,8,Divorced,True,True,True,True,True,Android,True,True,True,True,460,4579,232584,2886,240509,Bronze
CUST-A001699,Prima,Matinawin,1970-11-16T00:00:00+07:00,Male,prima.matinawin@example.com,+6618348959,11 ถนนทองประดิฐ ตำบลเขากอบใต้ อำเภอปากคาด จังหวัดหนองบัวลำภู 57460,Thailand,2024-02-06T00:00:00+07:00,Employed,6426358,701,7,Widowed,False,False,True,False,False,Android,False,False,True,True,765,175436,78745,40951,295897,Bronze
CUST-A001700,Prames,Pothanun,1992-12-13T00:00:00+07:00,Other,prames.pothanun@example.com,+6615396429,065 ถ.ธรรมเมธา แม่ฮ่องสอน 59200,Thailand,2024-02-09T00:00:00+07:00,Retired,2538584,632,2,Married,False,False,False,False,True,Android,True,True,True,False,11892,5642,89701,4140,111375,Bronze
CUST-A001701,Noppakao,Benchapatranon,1994-07-18T00:00:00+07:00,Male,noppakao.benchapatranon@example.com,+6616170550,6 ถนนศาสตร์ศิลป์ ต.วัดเกาะหวาย จ.สุราษฎร์ธานี 67870,Thailand,2023-09-15T00:00:00+07:00,Student,5754828,445,6,Widowed,True,False,True,False,True,iOS,True,True,False,True,112593,92,580,1792,115057,Bronze
CUST-A001702,Supasit,Sooksawang,1964-08-04T00:00:00+07:00,Other,supasit.sooksawang@example.com,+6612940166,718/46 ถ.บุญศล ต.นาหินลาด อ.บ้านแพง จ.ฉะเชิงเทรา 40570,Thailand,2024-06-07T00:00:00+07:00,Retired,4779659,779,3,Single,False,True,False,True,False,Android,True,True,True,True,115023,31327,6427,13370,166147,Bronze
CUST-A001703,Darin,Lertsattayanusak,1971-05-03T00:00:00+07:00,Female,darin.lertsattayanusak@example.com,+6618638161,625 ถ.เช้าวันดี ต.บ้านทุ่งต่อ จ.สุราษฎร์ธานี 96860,Thailand,2024-01-17T00:00:00+07:00,Retired,8298310,312,5,Widowed,True,False,True,False,False,Web,True,True,True,False,3481,42783,7168,883,54315,Bronze
CUST-A001704,Tunchanok,Posalee,1937-07-16T00:00:00+07:00,Female,tunchanok.posalee@example.com,+6616441952,57 หมู่ 86 ถนนถะเกิงชศ ต.ลำภูรา อ.นาหว้า บุรีรัมย์ 15780,Thailand,2023-12-22T00:00:00+07:00,Employed,2866256,687,3,Widowed,True,False,True,True,False,Android,True,True,True,True,141102,1576,3306,478,146462,Bronze
CUST-A001705,Supasit,Todsapornpitakul,1972-12-22T00:00:00+07:00,Female,supasit.todsapornpitakul@example.com,+6616822727,73 หมู่ 4 ถ.ธรรมฤดี ขอนแก่น 52390,Thailand,2024-02-13T00:00:00+07:00,Retired,5166680,437,1,Widowed,True,True,True,True,False,Web,True,False,True,True,10833,23353,31340,53960,119486,Bronze
CUST-A001706,Aunyaporn,Chaisatit,1976-08-14T00:00:00+07:00,Male,aunyaporn.chaisatit@example.com,+6618752720,942/8 ถนนเธียรายัน บางแคใหม่ นราธิวาส 15970,Thailand,2023-08-06T00:00:00+07:00,Employed,4495651,607,3,Married,True,False,False,False,True,iOS,False,True,True,True,54550,36334,151019,151148,393051,Bronze
CUST-A001707,Apisara,Kongsri,1922-01-19T00:00:00+07:00,Female,apisara.kongsri@example.com,+6614344013,38 หมู่ 6 ถ.ทวนไชย์ ต.ปากพลีใหญ่ อ.หนองบัวโคก เชียงราย 48860,Thailand,2024-01-22T00:00:00+07:00,Employed,1087468,496,1,Widowed,False,False,False,True,True,iOS,False,True,True,False,33252,62872,198466,50628,345218,Bronze
CUST-A001708,Ratchanon,Vinyuvanichkul,2021-09-05T00:00:00+07:00,Male,ratchanon.vinyuvanichkul@example.com,+6612578559,810/8 ซ.เจริญรัมย์ ต.เขากอบ อ.คลองใหญ่ จ.ชัยนาท 85340,Thailand,2023-11-24T00:00:00+07:00,Retired,8512897,600,3,Married,True,False,True,False,False,Web,False,True,True,True,26423,18325,124624,3638,173010,Bronze
CUST-A001709,Peem,Sorattanachai,1989-10-27T00:00:00+07:00,Other,peem.sorattanachai@example.com,+6616453844,2/4 ถ.อุ่นอก ตำบลเขาพระนอน จังหวัดนครปฐม 24550,Thailand,2023-12-14T00:00:00+07:00,Unemployed,1932065,592,2,Widowed,True,False,False,True,False,Web,False,True,True,True,93492,55244,121900,90432,361068,Bronze
CUST-A001710,Kodchaporn,Tungkasethakul,1989-12-13T00:00:00+07:00,Female,kodchaporn.tungkasethakul@example.com,+6614096478,94 หมู่ 81 ต.เขาขาว อ.ภาษีเจริญ ชุมพร 94530,Thailand,2023-11-20T00:00:00+07:00,Retired,9663816,514,6,Widowed,False,False,False,True,False,Android,False,False,True,True,154756,16042,12448,215062,398308,Bronze
CUST-A001711,Chawin,Prachayaroch,1956-02-22T00:00:00+07:00,Other,chawin.prachayaroch@example.com,+6614168217,88 ถ.นฤทุกข์ ต.บ้านบางดี อ.แก้งคร้อ ปัตตานี 34310,Thailand,2024-01-02T00:00:00+07:00,Unemployed,7410421,712,2,Married,False,True,True,True,False,Android,True,True,True,False,1808,6845,2406,5036,16095,Bronze
CUST-A001712,Nattawun,Trikasemmart,1913-06-08T00:00:00+06:42,Other,nattawun.trikasemmart@example.com,+6613568033,83 หมู่ 3 ถ.แนวพญา อำเภอหนองบัวระเหว จังหวัดหนองคาย 95450,Thailand,2023-12-12T00:00:00+07:00,Unemployed,4808299,699,1,Single,True,True,False,True,False,Web,True,False,False,True,39472,15660,1723,249735,306590,Bronze
CUST-A001713,Patcharaporn,Kamalanon,1912-11-04T00:00:00+06:42,Other,patcharaporn.kamalanon@example.com,+6613764943,63 หมู่ 60 ถนนธนรักษ์ อ.หนองบัวแดง จ.พระนครศรีอยุธยา 49950,Thailand,2023-11-13T00:00:00+07:00,Retired,9266045,357,2,Married,True,False,True,True,True,iOS,True,True,True,True,11785,6517,129744,1308,149354,Bronze
CUST-A001714,Patchaploy,Vinyuvanichkul,2004-07-27T00:00:00+07:00,Male,patchaploy.vinyuvanichkul@example.com,+6614741589,52 ซอยนิลสลัว ต.วัดบางตลาด อ.เทพสถิต ปราจีนบุรี 41830,Thailand,2023-09-12T00:00:00+07:00,Unemployed,9185556,840,2,Widowed,True,False,False,True,True,iOS,False,True,True,True,8688,3978,13146,32671,58483,Bronze
CUST-A001715,Darin,Kamalanon,2008-08-27T00:00:00+07:00,Male,darin.kamalanon@example.com,+6613137887,78 หมู่ 3 ถนนตะละภัฏ กะบกเตี้ยเหนือ นาหว้า กรุงเทพ 25610,Thailand,2023-10-16T00:00:00+07:00,Retired,6336416,368,7,Divorced,True,True,True,True,False,iOS,True,True,True,False,234476,66784,939,35066,337265,Bronze
CUST-A001716,Nichakarn,Wasunun,1964-11-08T00:00:00+07:00,Male,nichakarn.wasunun@example.com,+6618036693,4 ถ.เลิศกิ่ง อำเภอเรณูนคร ปัตตานี 48910,Thailand,2024-01-03T00:00:00+07:00,Retired,4879631,323,8,Divorced,False,True,True,False,False,Android,False,True,True,False,148838,3840,150913,483,304074,Bronze
CUST-A001717,Jaruwan,Kitprapa,1967-03-19T00:00:00+07:00,Other,jaruwan.kitprapa@example.com,+6613062276,93/27 ถนนวาทา ภูเขียว จ.กำแพงเพชร 56000,Thailand,2023-11-16T00:00:00+07:00,Employed,6429563,516,7,Married,False,False,True,False,True,Android,True,True,True,True,39378,11457,24045,43502,118382,Bronze
CUST-A001718,Aunyaporn,Kittakun,1931-09-18T00:00:00+07:00,Other,aunyaporn.kittakun@example.com,+6614914140,787/36 ซ.นุชแนวนุ่ม เวียงแก่น ระยอง 22100,Thailand,2024-02-04T00:00:00+07:00,Student,2966429,465,4,Single,False,True,False,True,False,Web,True,True,True,True,16743,776,160,2046,19725,Bronze
CUST-A001719,Noppakao,Kongchayasukawut,2015-07-20T00:00:00+07:00,Other,noppakao.kongchayasukawut@example.com,+6619357907,7 ถ.บุญญาภิรมย์ บึงกุ่ม สระบุรี 73600,Thailand,2023-10-19T00:00:00+07:00,Employed,8935498,417,8,Married,False,True,True,True,False,iOS,True,False,True,True,47295,155518,14883,104709,322405,Bronze
CUST-A001720,Jaruwan,Choeychuen,1935-09-03T00:00:00+07:00,Other,jaruwan.choeychuen@example.com,+6617294136,216/42 ถนนเดชคุ้ม ตำบลบางโรง อำเภอเทพสถิต อ่างทอง 16150,Thailand,2023-07-15T00:00:00+07:00,Employed,8360363,569,7,Single,True,False,False,False,True,Android,True,True,True,True,65188,13231,50,62960,141429,Bronze
CUST-A001721,Tunradee,Posalee,1914-03-02T00:00:00+06:42,Other,tunradee.posalee@example.com,+6619317161,483 ถ.ผลบุญ ตำบลคลองเขื่อน อำเภอเมือง สงขลา 80670,Thailand,2023-07-18T00:00:00+07:00,Unemployed,5983651,457,8,Single,True,False,True,True,True,Web,False,False,True,True,60704,79450,9644,13099,162897,Bronze
CUST-A001722,Thanatcha,Pitanuwat,1914-04-09T00:00:00+06:42,Female,thanatcha.pitanuwat@example.com,+6615847621,727/9 ถ.หอมพิกุล หัวงัว บ้านแท่น ลพบุรี 55780,Thailand,2023-12-10T00:00:00+07:00,Employed,7036818,635,3,Divorced,False,False,False,False,True,iOS,True,True,True,True,58076,32572,264470,116587,471705,Bronze
CUST-A001723,Pattatomporn,Prayoonhong,1917-03-06T00:00:00+06:42,Male,pattatomporn.prayoonhong@example.com,+6618930906,715/48 ถ.อุ่นอก ต.ทุ่งต่อ อ.เทิง มุกดาหาร 92920,Thailand,2024-07-04T00:00:00+07:00,Unemployed,5175422,487,4,Divorced,True,False,True,True,True,iOS,True,False,False,True,24507,939,350,127425,153221,Bronze
CUST-A001724,Pannawich,Methavorakul,1952-04-07T00:00:00+07:00,Male,pannawich.methavorakul@example.com,+6619421374,247 ถนนดัตพันธุ์ ต.นาวงเหนือ อ.เวียงป่าเป้า บึงกาฬ 26800,Thailand,2024-02-19T00:00:00+07:00,Retired,9221645,555,2,Single,False,True,True,False,False,Web,True,True,True,True,11246,481,450,2036,14213,Bronze
CUST-A001725,Jitrin,Permchart,1933-02-13T00:00:00+07:00,Female,jitrin.permchart@example.com,+6614469587,408/5 ถ.นุชแนวนุ่ม ตำบลสุขเดือนห้า อำเภอนาทม จังหวัดศรีสะเกษ 32280,Thailand,2024-04-05T00:00:00+07:00,Unemployed,9755220,662,1,Married,False,True,False,False,False,Android,False,True,False,True,14628,14625,15509,180755,225517,Bronze
CUST-A001726,Patchaploy,Siripaiboo,1967-01-22T00:00:00+07:00,Male,patchaploy.siripaiboo@example.com,+6615076229,25 หมู่ 96 ถนนทวนไชย์ ต.เขาขาว อ.เกษตรสมบูรณ์ เพชรบุรี 29410,Thailand,2023-09-22T00:00:00+07:00,Student,8833856,639,6,Widowed,False,False,True,True,True,Web,False,False,True,True,190869,10457,134919,50562,386807,Bronze
CUST-A001727,Kunaporn,Pitanuwat,1942-03-18T00:00:00+07:00,Female,kunaporn.pitanuwat@example.com,+6613422608,72 หมู่ 7 ถนนพงศ์ฉบับนภา อ.ห้วยขวาง ขอนแก่น 63810,Thailand,2023-11-27T00:00:00+07:00,Retired,3603803,826,2,Single,True,False,True,False,False,iOS,True,True,False,False,17586,49987,7225,76427,151225,Bronze
CUST-A001728,Jitrin,Polpo,1935-06-29T00:00:00+07:00,Male,jitrin.polpo@example.com,+6614174775,29 ถ.ทันยุค อ.บำเหน็จณรงค์ จ.ตราด 24220,Thailand,2024-02-29T00:00:00+07:00,Unemployed,3564742,728,5,Married,False,False,True,True,False,iOS,True,False,True,True,238853,140695,6395,6102,392045,Bronze
CUST-A001729,Kamolchanok,Siripaiboo,1974-03-25T00:00:00+07:00,Other,kamolchanok.siripaiboo@example.com,+6611724352,350 ถนนบัวเผื่อน ตำบลบ้านบางกุ้ง อำเภอนาหว้า แม่ฮ่องสอน 20750,Thailand,2023-10-06T00:00:00+07:00,Employed,7928729,611,5,Widowed,False,True,True,False,False,Web,True,True,True,True,730,159711,7101,15112,182654,Bronze
